"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-10","0.00",,,,"46","30"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-11","0.00",,,,"42","30"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-12","0.03",,,,"42","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-13","0.01",,,,"45","31"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-14","0.00",,,,"41","28"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-15","0.00",,,,"38","28"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-16","0.00",,,,"41","23"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-17","0.00",,,,"48","31"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-18","0.00",,,,"47","34"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-19","0.16",,,,"49","36"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-20","0.43",,,,"54","48"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-21","0.40",,,,"56","49"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-22","0.34",,,,"57","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-23","0.93",,,,"55","51"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-24","0.63",,,,"62","53"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-25","0.81",,,,"58","50"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-26","0.41",,,,"53","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-27","0.47",,,,"55","46"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-28","0.46",,,,"53","45"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-29","0.35",,,,"50","42"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-30","0.75",,,,"51","44"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2005-12-31","0.30",,,,"51","47"
"USW00024233","SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US","2006-01-01","0.08",,,,"58","46"
